TermID	Term	Enrichment	logP	Genes in Term	Target Genes in Term	Fraction of Targets in Term	Total Target Genes	Total Genes	Entrez Gene IDs	Gene Symbols
mouse chrX F5|X 76.11 cM	mouse chrX F5|X 76.11 cM	0.0349563562653101	-3.35365495944734	1	1	0.00118343195266272	845	24173	20438	Siah1b
mouse chr11 D|11 62.45 cM	mouse chr11 D|11 62.45 cM	0.0349563562653101	-3.35365495944734	1	1	0.00118343195266272	845	24173	12985	Csf3
mouse chr16 B1|16 13.37 cM	mouse chr16 B1|16 13.37 cM	0.0349563562653101	-3.35365495944734	1	1	0.00118343195266272	845	24173	110197	Dgkg
mouse chr4 D2.2|4 57.93 cM	mouse chr4 D2.2|4 57.93 cM	0.0349563562653101	-3.35365495944734	1	1	0.00118343195266272	845	24173	52276	Cdca8
mouse chr1 B|1 18.81 cM	mouse chr1 B|1 18.81 cM	0.0349563562653101	-3.35365495944734	1	1	0.00118343195266272	845	24173	16177	Il1r1
mouse chr18 A1|18 6.2 cM	mouse chr18 A1|18 6.2 cM	0.0349563562653101	-3.35365495944734	1	1	0.00118343195266272	845	24173	16774	Lama3
mouse chr6 C1|6 30.11 cM	mouse chr6 C1|6 30.11 cM	0.0349563562653101	-3.35365495944734	1	1	0.00118343195266272	845	24173	13990	Smarcad1
mouse chr3 A2|3 5.36 cM	mouse chr3 A2|3 5.36 cM	0.0349563562653101	-3.35365495944734	1	1	0.00118343195266272	845	24173	18583	Pde7a
mouse chr13 A1|13 4.38 cM	mouse chr13 A1|13 4.38 cM	0.0349563562653101	-3.35365495944734	1	1	0.00118343195266272	845	24173	20191	Ryr2
mouse chr19 A|19 3.57 cM	mouse chr19 A|19 3.57 cM	0.0349563562653101	-3.35365495944734	1	1	0.00118343195266272	845	24173	12660	Chka
mouse chr19 A|19 5.32 cM	mouse chr19 A|19 5.32 cM	0.0349563562653101	-3.35365495944734	1	1	0.00118343195266272	845	24173	13728	Mark2
mouse chr7 F1|7 59.17 cM	mouse chr7 F1|7 59.17 cM	0.0349563562653101	-3.35365495944734	1	1	0.00118343195266272	845	24173	11865	Arntl
mouse chr8 C5|8 45.29 cM	mouse chr8 C5|8 45.29 cM	0.0349563562653101	-3.35365495944734	1	1	0.00118343195266272	845	24173	12623	Ces1g
mouse chr7 E1|7 52.53 cM	mouse chr7 E1|7 52.53 cM	0.0349563562653101	-3.35365495944734	1	1	0.00118343195266272	845	24173	23966	Tenm4
mouse chr4 D2.2|4 61.25 cM	mouse chr4 D2.2|4 61.25 cM	0.0349563562653101	-3.35365495944734	1	1	0.00118343195266272	845	24173	100177	Zmym6
mouse chr7 A3|7 15.94 cM	mouse chr7 A3|7 15.94 cM	0.0349563562653101	-3.35365495944734	1	1	0.00118343195266272	845	24173	11652	Akt2
mouse chr11 E2|11 83.22 cM	mouse chr11 E2|11 83.22 cM	0.0349563562653101	-3.35365495944734	1	1	0.00118343195266272	845	24173	52897	Rbfox3
mouse chr17 B1|17 18.7 cM	mouse chr17 B1|17 18.7 cM	0.0349563562653101	-3.35365495944734	1	1	0.00118343195266272	845	24173	12305	Ddr1
mouse chr4 D2.2|4 59.77 cM	mouse chr4 D2.2|4 59.77 cM	0.0349563562653101	-3.35365495944734	1	1	0.00118343195266272	845	24173	12986	Csf3r
mouse chr4 A5|4 16.28 cM	mouse chr4 A5|4 16.28 cM	0.0349563562653101	-3.35365495944734	1	1	0.00118343195266272	845	24173	12801	Cnr1
mouse chr2 B|2 24.41 cM	mouse chr2 B|2 24.41 cM	0.0349563562653101	-3.35365495944734	1	1	0.00118343195266272	845	24173	59126	Nek6
mouse chr8 C4|8 43.96 cM	mouse chr8 C4|8 43.96 cM	0.0349563562653101	-3.35365495944734	1	1	0.00118343195266272	845	24173	244579	Tox3
mouse chr6 B3|6 25.74 cM	mouse chr6 B3|6 25.74 cM	0.0349563562653101	-3.35365495944734	1	1	0.00118343195266272	845	24173	231986	Jazf1
mouse chr6 F1|6 56.97 cM	mouse chr6 F1|6 56.97 cM	0.0349563562653101	-3.35365495944734	1	1	0.00118343195266272	845	24173	330409	Cecr2
mouse chr15 F1|15 54.64 cM	mouse chr15 F1|15 54.64 cM	0.0349563562653101	-3.35365495944734	1	1	0.00118343195266272	845	24173	12297	Cacnb3
mouse chr14 D3|14 39.63 cM	mouse chr14 D3|14 39.63 cM	0.0349563562653101	-3.35365495944734	1	1	0.00118343195266272	845	24173	18826	Lcp1
mouse chr4 A1|4 3.68 cM	mouse chr4 A1|4 3.68 cM	0.0349563562653101	-3.35365495944734	1	1	0.00118343195266272	845	24173	320790	Chd7
mouse chr18 B3|18 20.74 cM	mouse chr18 B3|18 20.74 cM	0.0349563562653101	-3.35365495944734	1	1	0.00118343195266272	845	24173	14164	Fgf1
mouse chr2 H2|2	mouse chr2 H2|2	0.0349563562653101	-3.35365495944734	1	1	0.00118343195266272	845	24173	269389	Tox2
mouse chr4 D1|4 53.24 cM	mouse chr4 D1|4 53.24 cM	0.0349563562653101	-3.35365495944734	1	1	0.00118343195266272	845	24173	50927	Nasp
mouse chr14 D3|14 39.37 cM	mouse chr14 D3|14 39.37 cM	0.0349563562653101	-3.35365495944734	1	1	0.00118343195266272	845	24173	15558	Htr2a
mouse chrX C3|X 42.69 cM	mouse chrX C3|X 42.69 cM	0.0349563562653101	-3.35365495944734	1	1	0.00118343195266272	845	24173	15203	Heph
mouse chr2 E2|2 54.59 cM	mouse chr2 E2|2 54.59 cM	0.0349563562653101	-3.35365495944734	1	1	0.00118343195266272	845	24173	241589	D430041D05Rik
mouse chr12 C1|12 22.16 cM	mouse chr12 C1|12 22.16 cM	0.0349563562653101	-3.35365495944734	1	1	0.00118343195266272	845	24173	11855	Arhgap5
mouse chr13 A3.1|13 12.39 cM	mouse chr13 A3.1|13 12.39 cM	0.0349563562653101	-3.35365495944734	1	1	0.00118343195266272	845	24173	19111	Prl6a1
mouse chr2 H1|2 77.39 cM	mouse chr2 H1|2 77.39 cM	0.0349563562653101	-3.35365495944734	1	1	0.00118343195266272	845	24173	13821	Epb41l1
mouse chr16 C4|16 55.18 cM	mouse chr16 C4|16 55.18 cM	0.0349563562653101	-3.35365495944734	1	1	0.00118343195266272	845	24173	22129	Ttc3
mouse chr15 C|15 20.0 cM	mouse chr15 C|15 20.0 cM	0.0349563562653101	-3.35365495944734	1	1	0.00118343195266272	845	24173	14042	Ext1
mouse chr6 D1|6 37.62 cM	mouse chr6 D1|6 37.62 cM	0.0349563562653101	-3.35365495944734	1	1	0.00118343195266272	845	24173	21802	Tgfa
mouse chr6 G1|6 64.58 cM	mouse chr6 G1|6 64.58 cM	0.0349563562653101	-3.35365495944734	1	1	0.00118343195266272	845	24173	14011	Etv6
mouse chr11 D|11 55.47 cM	mouse chr11 D|11 55.47 cM	0.0349563562653101	-3.35365495944734	1	1	0.00118343195266272	845	24173	71943	Tom1l1
mouse chr5 A3|5 10.36 cM	mouse chr5 A3|5 10.36 cM	0.0349563562653101	-3.35365495944734	1	1	0.00118343195266272	845	24173	20817	Srpk2
mouse chr11 E1|11 72.33 cM	mouse chr11 E1|11 72.33 cM	0.0349563562653101	-3.35365495944734	1	1	0.00118343195266272	845	24173	19084	Prkar1a
mouse chr7 C|7 38.66 cM	mouse chr7 C|7 38.66 cM	0.0349563562653101	-3.35365495944734	1	1	0.00118343195266272	845	24173	11819	Nr2f2
mouse chr5 F|5 63.85 cM	mouse chr5 F|5 63.85 cM	0.0349563562653101	-3.35365495944734	1	1	0.00118343195266272	845	24173	215707	Ccdc92
mouse chr15|15 B1	mouse chr15|15 B1	0.0373236117161266	-3.28812913072613	9	2	0.00236686390532544	845	24173	448987,223435	Fbxl7,Trio
mouse chr2|2 A1	mouse chr2|2 A1	0.0399003684511171	-3.22136972076512	54	5	0.00591715976331361	845	24173	209378,20163,269233,11949,98910	Itih5,Rsu1,Fam171a1,Atp5c1,Usp6nl
mouse chr11 B3|11 42.86 cM	mouse chr11 B3|11 42.86 cM	0.045592430030138	-3.08801358435368	10	2	0.00236686390532544	845	24173	20670,24070	Sox15,Mpdu1
mouse chr13|13 B1	mouse chr13|13 B1	0.0485755605208527	-3.02463474449848	57	5	0.00591715976331361	845	24173	74386,212032,18193,212483,105239	Rmi1,Hk3,Nsd1,Fam193b,Rnf44
mouse chr5	mouse chr5	0.0496003735962184	-3.0037569130978	383	20	0.0236686390532544	845	24173	17135,11518,433938,15476,14184,12589,20817,14284,22223,14357,110006,79264,215707,11987,72145,18590,12739,269682,12753,12190	Mafk,Add1,Mn1,Hs3st1,Fgfr3,Ift81,Srpk2,Fosl2,Uchl1,Dtx1,Gusb,Krit1,Ccdc92,Slc7a1,Wdfy3,Pdgfa,Cldn3,Golga3,Clock,Brca2
mouse chr3|3 E1	mouse chr3|3 E1	0.0582212826462147	-2.84350430988338	42	4	0.00473372781065089	845	24173	11416,269437,70099,16649	Slc33a1,Plch1,Smc4,Kpna4
mouse chr9|9 E3.3	mouse chr9|9 E3.3	0.0582780716273307	-2.84252938627169	60	5	0.00591715976331361	845	24173	245007,78911,235527,22038,72507	Zbtb38,Trim42,Plscr4,Plscr1,Dzip1l
mouse chr7 C|7 34.37 cM	mouse chr7 C|7 34.37 cM	0.0686921612850011	-2.67812018691881	2	1	0.00118343195266272	845	24173	27385	Magel2
mouse chr17 A1|17 7.8 cM	mouse chr17 A1|17 7.8 cM	0.0686921612850011	-2.67812018691881	2	1	0.00118343195266272	845	24173	69310	Pacrg
mouse chr2 C1.1|2 31.66 cM	mouse chr2 C1.1|2 31.66 cM	0.0686921612850011	-2.67812018691881	2	1	0.00118343195266272	845	24173	14571	Gpd2
mouse chr1 A2|1	mouse chr1 A2|1	0.0686921612850011	-2.67812018691881	2	1	0.00118343195266272	845	24173	100039596	Tcf24
mouse chr5 C3.1|5 35.95 cM	mouse chr5 C3.1|5 35.95 cM	0.0686921612850011	-2.67812018691881	2	1	0.00118343195266272	845	24173	22223	Uchl1
mouse chr2 F2|2 64.15 cM	mouse chr2 F2|2 64.15 cM	0.0686921612850011	-2.67812018691881	2	1	0.00118343195266272	845	24173	110911	Cds2
mouse chr17|17 E1.2	mouse chr17|17 E1.2	0.0686921612850011	-2.67812018691881	2	1	0.00118343195266272	845	24173	320858	L3mbtl4
mouse chr16 C3.3|16 46.92 cM	mouse chr16 C3.3|16 46.92 cM	0.0686921612850011	-2.67812018691881	2	1	0.00118343195266272	845	24173	14390	Gabpa
mouse chr9 D|9 39.53 cM	mouse chr9 D|9 39.53 cM	0.0686921612850011	-2.67812018691881	2	1	0.00118343195266272	845	24173	93836	Rnf111
mouse chr11 C|11 54.34 cM	mouse chr11 C|11 54.34 cM	0.0686921612850011	-2.67812018691881	2	1	0.00118343195266272	845	24173	12812	Coil
mouse chr17 A3.3|17 14.66 cM	mouse chr17 A3.3|17 14.66 cM	0.0686921612850011	-2.67812018691881	2	1	0.00118343195266272	845	24173	21678	Tead3
mouse chr10 B4|10 32.14 cM	mouse chr10 B4|10 32.14 cM	0.0686921612850011	-2.67812018691881	2	1	0.00118343195266272	845	24173	20397	Sgpl1
mouse chr8 B2|8 29.8 cM	mouse chr8 B2|8 29.8 cM	0.0686921612850011	-2.67812018691881	2	1	0.00118343195266272	845	24173	15111	Hand2
mouse chr5 B1|5 17.33 cM	mouse chr5 B1|5 17.33 cM	0.0686921612850011	-2.67812018691881	2	1	0.00118343195266272	845	24173	14284	Fosl2
mouse chrX A1.1|X 3.7 cM	mouse chrX A1.1|X 3.7 cM	0.0686921612850011	-2.67812018691881	2	1	0.00118343195266272	845	24173	53627	Porcn
mouse chr11 E2|11 82.96 cM	mouse chr11 E2|11 82.96 cM	0.0686921612850011	-2.67812018691881	2	1	0.00118343195266272	845	24173	217353	Tmc6
mouse chr17 A1|17 8.72 cM	mouse chr17 A1|17 8.72 cM	0.0686921612850011	-2.67812018691881	2	1	0.00118343195266272	845	24173	21454	Tcp1
mouse chr7 B3|7 29.19 cM	mouse chr7 B3|7 29.19 cM	0.0686921612850011	-2.67812018691881	2	1	0.00118343195266272	845	24173	21677	Tead2
mouse chr8 A2|8 14.17 cM	mouse chr8 A2|8 14.17 cM	0.0686921612850011	-2.67812018691881	2	1	0.00118343195266272	845	24173	20845	Star
mouse chr14 C3|14 28.19 cM	mouse chr14 C3|14 28.19 cM	0.0794118379608526	-2.53310782913631	29	3	0.00355029585798817	845	24173	75751,28113,28200	Ipo4,Tinf2,Dhrs4
mouse chr4|4 B1	mouse chr4|4 B1	0.0807522860885067	-2.51636900658653	66	5	0.00591715976331361	845	24173	67063,242425,230125,71406,73469	Tmem246,Gabbr2,Slc25a51,Spaar,Rnf38
mouse chr1|1 E3	mouse chr1|1 E3	0.0841459950681415	-2.47520195225102	14	2	0.00236686390532544	845	24173	67812,72585	Ubxn4,Lypd1
mouse chr15|15 F1	mouse chr15|15 F1	0.0877753332873129	-2.43297475987062	88	6	0.00710059171597633	845	24173	11908,56233,11419,69354,207214,69612	Atf1,Hdac7,Asic1,Slc38a4,Larp4,Kansl2
mouse chr6|6 B1	mouse chr6|6 B1	0.0891356091855786	-2.41759637018669	68	5	0.00591715976331361	845	24173	57869,67690,330286,258381,12183	Adck2,Prss37,D630045J12Rik,Olfr460,Bpgm
mouse chr7|7 B3	mouse chr7|7 B3	0.0919928272143124	-2.38604467003435	132	8	0.00946745562130178	845	24173	14884,101568,69930,58188,67605,14325,22260,210104	Gtf2h1,Vrk3,Zfp715,Vstm2b,Akt1s1,Ftl1,Nr1h2,Zfp658
mouse chr17 B1|17 17.98 cM	mouse chr17 B1|17 17.98 cM	0.0929006743627402	-2.37622437417103	31	3	0.00355029585798817	845	24173	14312,80880,14976	Brd2,Kank3,Pfdn6
mouse chr14|14 A1	mouse chr14|14 A1	0.0929006743627402	-2.37622437417103	31	3	0.00355029585798817	845	24173	71393,320333,72003	Kctd6,D830030K20Rik,Synpr
mouse chr12|12 F2	mouse chr12|12 F2	0.0949158769049511	-2.35476428593754	15	2	0.00236686390532544	845	24173	217946,217944	Cdca7l,Rapgef5
mouse chr15|15 D3	mouse chr15|15 D3	0.0953049270025516	-2.35067376973653	90	6	0.00710059171597633	845	24173	69020,23934,223664,106068,19245,378937	Zfp707,Ly6h,Lrrc14,Slc45a4,Ptp4a3,Lrrc24
mouse chr1|1 C1.1	mouse chr1|1 C1.1	0.0999752962996456	-2.30283216051626	32	3	0.00355029585798817	845	24173	98682,53945,70676	Mfsd6,Slc40a1,Gulp1
mouse chrX A1.1|X 3.56 cM	mouse chrX A1.1|X 3.56 cM	0.10124998362061	-2.29016273476726	3	1	0.00118343195266272	845	24173	22232	Slc35a2
mouse chr7 D2|7 45.65 cM	mouse chr7 D2|7 45.65 cM	0.10124998362061	-2.29016273476726	3	1	0.00118343195266272	845	24173	18550	Furin
mouse chr2 E5|2 59.97 cM	mouse chr2 E5|2 59.97 cM	0.10124998362061	-2.29016273476726	3	1	0.00118343195266272	845	24173	69408	Dnajc17
mouse chr11 D|11 66.29 cM	mouse chr11 D|11 66.29 cM	0.10124998362061	-2.29016273476726	3	1	0.00118343195266272	845	24173	68066	Slc25a39
mouse chr17 C|17 23.99 cM	mouse chr17 C|17 23.99 cM	0.10124998362061	-2.29016273476726	3	1	0.00118343195266272	845	24173	21425	Tfeb
mouse chr4 C6|4 45.71 cM	mouse chr4 C6|4 45.71 cM	0.10124998362061	-2.29016273476726	3	1	0.00118343195266272	845	24173	26563	Ror1
mouse chr14 D2|14 36.32 cM	mouse chr14 D2|14 36.32 cM	0.10124998362061	-2.29016273476726	3	1	0.00118343195266272	845	24173	13829	Dmtn
mouse chr3 G3|3	mouse chr3 G3|3	0.10124998362061	-2.29016273476726	3	1	0.00118343195266272	845	24173	329763	Gm5105
mouse chr2 H1|2 77.26 cM	mouse chr2 H1|2 77.26 cM	0.10124998362061	-2.29016273476726	3	1	0.00118343195266272	845	24173	17391	Mmp24
mouse chr7 F2|7 65.07 cM	mouse chr7 F2|7 65.07 cM	0.10124998362061	-2.29016273476726	3	1	0.00118343195266272	845	24173	195646	Hs3st2
mouse chr16	mouse chr16	0.102428187143059	-2.27859333918627	227	12	0.0142011834319527	845	24173	83383,110197,12053,22129,11877,14390,16516,22362,13548,72615,52575,22363	Tfap4,Dgkg,Bcl6,Ttc3,Arvcf,Gabpa,Kcnj15,Vpreb1,Dyrk1a,Anks3,Trmt10c,Vpreb2
mouse chr7|7 D1	mouse chr7|7 D1	0.106052373919095	-2.24382221331774	16	2	0.00236686390532544	845	24173	244059,75547	Chd2,Akap13
mouse chr5|5 C1	mouse chr5|5 C1	0.106052373919095	-2.24382221331774	16	2	0.00236686390532544	845	24173	19017,54216	Ppargc1a,Pcdh7
mouse chr7|7 B2	mouse chr7|7 B2	0.106052373919095	-2.24382221331774	16	2	0.00236686390532544	845	24173	243931,243923	Tshz3,Rgs9bp
mouse chr10|10 B1	mouse chr10|10 B1	0.107258357935403	-2.23251479474273	33	3	0.00355029585798817	845	24173	319415,78334,66521	Hs3st5,Cdk19,Rwdd1
mouse chr11	mouse chr11	0.110485676938641	-2.20286938689057	550	25	0.029585798816568	845	24173	68066,13056,71943,67863,53860,14104,52897,13929,20292,14394,14401,217353,20670,12808,216739,22678,19084,246198,56354,22187,17913,22333,12812,24070,12985	Slc25a39,Cyb561,Tom1l1,Slc25a11,Sept9,Fasn,Rbfox3,Amz2,Ccl11,Gabra1,Gabrb2,Tmc6,Sox15,Cobl,Acsl6,Zfp2,Prkar1a,Mllt6,Dnajc7,Ubb,Myo1c,Vdac1,Coil,Mpdu1,Csf3
mouse chr17	mouse chr17	0.111921459606184	-2.18995790719651	376	18	0.021301775147929	845	24173	12305,193736,21454,12411,21646,14976,27632,80880,21425,17688,21678,22321,69310,17685,321007,22712,18519,14312	Ddr1,Zbtb12,Tcp1,Cbs,Tcte2,Pfdn6,Nelfe,Kank3,Tfeb,Msh6,Tead3,Vars,Pacrg,Msh2,Serac1,Zfp54,Kat2b,Brd2
mouse chr18|18 B1	mouse chr18|18 B1	0.114740873110568	-2.16507897036754	34	3	0.00355029585798817	845	24173	14587,67158,225339	Gfra3,Sft2d3,Ammecr1l
mouse chr9|9 F1	mouse chr9|9 F1	0.126879197661014	-2.06451984472046	76	5	0.00591715976331361	845	24173	235574,69536,27399,208583,68176	Atp2c1,Hemk1,Ip6k1,Nek11,Inka1
mouse chr18|18 D1	mouse chr18|18 D1	0.129272595846646	-2.04583195807529	18	2	0.00236686390532544	845	24173	225518,106869	Prdm6,Tnfaip8
mouse chr11|11 A3.3	mouse chr11|11 A3.3	0.129272595846646	-2.04583195807529	18	2	0.00236686390532544	845	24173	108686,69922	Ccdc88a,Vrk2
mouse chr6 F2|6 59.17 cM	mouse chr6 F2|6 59.17 cM	0.129272595846646	-2.04583195807529	18	2	0.00236686390532544	845	24173	26894,14788	Cops7a,Gpr162
mouse chr11|11 E1	mouse chr11|11 E1	0.132044216393993	-2.02461843980482	77	5	0.00591715976331361	845	24173	76719,71795,104582,544817,24086	Kansl1,Pitpnc1,Rprml,Arhgap27,Tlk2
mouse chr7 D3|7	mouse chr7 D3|7	0.132670908895434	-2.0198835862783	4	1	0.00118343195266272	845	24173	13626	Eed
mouse chr4 E2|4 78.67 cM	mouse chr4 E2|4 78.67 cM	0.132670908895434	-2.0198835862783	4	1	0.00118343195266272	845	24173	17769	Mthfr
mouse chr13 A3.3|13	mouse chr13 A3.3|13	0.132670908895434	-2.0198835862783	4	1	0.00118343195266272	845	24173	66895	Pxdc1
mouse chr6 G3|6 77.37 cM	mouse chr6 G3|6 77.37 cM	0.132670908895434	-2.0198835862783	4	1	0.00118343195266272	845	24173	74071	Lmntd1
mouse chr6 F1|6 56.95 cM	mouse chr6 F1|6 56.95 cM	0.132670908895434	-2.0198835862783	4	1	0.00118343195266272	845	24173	214899	Kdm5a
mouse chr7 A3|7 13.73 cM	mouse chr7 A3|7 13.73 cM	0.132670908895434	-2.0198835862783	4	1	0.00118343195266272	845	24173	14809	Grik5
mouse chr11 D|11 63.47 cM	mouse chr11 D|11 63.47 cM	0.132670908895434	-2.0198835862783	4	1	0.00118343195266272	845	24173	56354	Dnajc7
mouse chr16 A1|16 2.45 cM	mouse chr16 A1|16 2.45 cM	0.132670908895434	-2.0198835862783	4	1	0.00118343195266272	845	24173	83383	Tfap4
mouse chr1 C1.1|1 26.99 cM	mouse chr1 C1.1|1 26.99 cM	0.132670908895434	-2.0198835862783	4	1	0.00118343195266272	845	24173	17936	Nab1
mouse chr11 B1.3|11 31.86 cM	mouse chr11 B1.3|11 31.86 cM	0.132670908895434	-2.0198835862783	4	1	0.00118343195266272	845	24173	22333	Vdac1
mouse chr6 F3|6 61.92 cM	mouse chr6 F3|6 61.92 cM	0.132670908895434	-2.0198835862783	4	1	0.00118343195266272	845	24173	28040	D6Wsu163e
mouse chr7 B1|7 17.26 cM	mouse chr7 B1|7 17.26 cM	0.132670908895434	-2.0198835862783	4	1	0.00118343195266272	845	24173	26466	Zfp260
mouse chr2 F1|2 63.26 cM	mouse chr2 F1|2 63.26 cM	0.132670908895434	-2.0198835862783	4	1	0.00118343195266272	845	24173	20612	Siglec1
mouse chr6 A3.3|6 12.36 cM	mouse chr6 A3.3|6 12.36 cM	0.132670908895434	-2.0198835862783	4	1	0.00118343195266272	845	24173	319757	Smo
mouse chr9 E1|9 43.65 cM	mouse chr9 E1|9 43.65 cM	0.132670908895434	-2.0198835862783	4	1	0.00118343195266272	845	24173	18379	Omt2a
mouse chr8 C2|8 40.22 cM	mouse chr8 C2|8 40.22 cM	0.132670908895434	-2.0198835862783	4	1	0.00118343195266272	845	24173	320795	Pkn1
mouse chr16 A1|16 2.48 cM	mouse chr16 A1|16 2.48 cM	0.132670908895434	-2.0198835862783	4	1	0.00118343195266272	845	24173	72615	Anks3
mouse chr16|16 B1	mouse chr16|16 B1	0.138293656204809	-1.97837591117686	37	3	0.00355029585798817	845	24173	71338,328643,107522	Tprg,Vwa5b2,Ece2
mouse chr10|10 B2	mouse chr10|10 B2	0.141285535049818	-1.95697236502148	19	2	0.00236686390532544	845	24173	331623,171580	Bend3,Mical1
mouse chrX|X C3	mouse chrX|X C3	0.146482204438331	-1.92085132931397	38	3	0.00355029585798817	845	24173	94190,68316,236915	Ophn1,Apoo,Arhgef9
mouse chr8|8 B3.1	mouse chr8|8 B3.1	0.153523303105379	-1.8739029117157	20	2	0.00236686390532544	845	24173	72333,234309	Palld,Cbr4
mouse chr3|3 H4	mouse chr3|3 H4	0.153523303105379	-1.8739029117157	20	2	0.00236686390532544	845	24173	242274,433667	Lrrc7,Ankrd13c
mouse chr9|9 A1	mouse chr9|9 A1	0.154824126541072	-1.86546547376235	39	3	0.00355029585798817	845	24173	74360,18667,71829	Cep57,Pgr,Ddi1
mouse chr14	mouse chr14	0.16129134220617	-1.82454297039277	248	12	0.0142011834319527	845	24173	15558,13850,13829,12759,28200,18530,21807,18826,75751,28113,100041874,100039213	Htr2a,Ephx2,Dmtn,Clu,Dhrs4,Pcdh8,Tsc22d1,Lcp1,Ipo4,Tinf2,Gm3558,Cphx2
mouse chr1|1	mouse chr1|1	0.162877206140654	-1.81475869863635	946	39	0.0461538461538462	845	24173	226470,226971,98682,19070,98582,240752,75345,68944,258483,70375,23956,240832,381339,100503355,347722,69171,381280,71740,77300,69660,68833,70676,74081,320982,71781,67812,16182,24014,72585,14897,69668,213464,94332,58181,320705,381338,69368,53945,21960	Zbtb41,Plekhb2,Mfsd6,Mob4,Khdc1b,Pik3c2b,Slamf7,Tmco1,Olfr1411,Ica1l,Neu2,Tor1aip2,Tmem182,Zfp648,Agap1,Cnppd1,Hjurp,Nectin4,Raph1,Tmbim1,Pdcl3,Gulp1,Cep350,Arl4c,Slc16a14,Ubxn4,Il18r1,Rnasel,Lypd1,Trip12,Ccdc115,Rbbp5,Cadm3,Il20,Bend6,Lonrf2,Wdfy1,Slc40a1,Tnr
mouse chr4 A1|4	mouse chr4 A1|4	0.16299459137556	-1.81403826047093	5	1	0.00118343195266272	845	24173	100312471	Vmn1r3
mouse chr3 F2.2|3 45.25 cM	mouse chr3 F2.2|3 45.25 cM	0.16299459137556	-1.81403826047093	5	1	0.00118343195266272	845	24173	229663	Csde1
mouse chr9 F1|9 59.07 cM	mouse chr9 F1|9 59.07 cM	0.16299459137556	-1.81403826047093	5	1	0.00118343195266272	845	24173	22036	Traip
mouse chr15 D3|15 34.29 cM	mouse chr15 D3|15 34.29 cM	0.16299459137556	-1.81403826047093	5	1	0.00118343195266272	845	24173	110454	Ly6a
mouse chr2 A3|2 19.38 cM	mouse chr2 A3|2 19.38 cM	0.16299459137556	-1.81403826047093	5	1	0.00118343195266272	845	24173	12831	Col5a1
mouse chr6 F2|6 59.32 cM	mouse chr6 F2|6 59.32 cM	0.16299459137556	-1.81403826047093	5	1	0.00118343195266272	845	24173	14433	Gapdh
mouse chr9|9	mouse chr9|9	0.164930877763309	-1.80222881550077	1027	42	0.0497041420118343	845	24173	235574,71687,68178,434439,71829,235459,18667,245007,71640,235493,636931,208098,266690,27399,78911,382073,72309,319480,11848,208583,258501,76886,546144,74360,80893,258823,68176,12858,235283,74090,72507,50868,22038,53376,170748,235406,69536,68026,235527,259111,21983,382090	Atp2c1,Tmem25,Cgnl1,BC048562,Ddi1,Gtf2a2,Pgr,Zbtb38,Zfp949,Fam214a,Trim71,Panx3,Cyb5r4,Ip6k1,Trim42,Ccdc84,Tmem158,Itga11,Rhoa,Nek11,Olfr959,Fam81a,Wdr72,Cep57,Tmprss5,Olfr969,Inka1,Cox5a,Gramd1b,Paqr5,Dzip1l,Keap1,Plscr1,Usp2,Smco4,Snx33,Hemk1,Pclaf,Plscr4,Olfr974,Tpbg,Cep162
mouse chrX|X F2	mouse chrX|X F2	0.165955555094573	-1.79603526686859	21	2	0.00236686390532544	845	24173	18481,66240	Pak3,Kcne1l
mouse chr15|15 F3	mouse chr15|15 F3	0.191291250974308	-1.6539581381646	23	2	0.00236686390532544	845	24173	58200,66151	Ppp1r1a,Prr13
mouse chr6 A1|6 1.81 cM	mouse chr6 A1|6 1.81 cM	0.192259303824862	-1.64891027735975	6	1	0.00118343195266272	845	24173	170676	Peg10
mouse chr15|15 C	mouse chr15|15 C	0.192259303824862	-1.64891027735975	6	1	0.00118343195266272	845	24173	239436	Slc30a8
mouse chr16|16 A2	mouse chr16|16 A2	0.192259303824862	-1.64891027735975	6	1	0.00118343195266272	845	24173	72083	Mzt2
mouse chr2 H1|2	mouse chr2 H1|2	0.192259303824862	-1.64891027735975	6	1	0.00118343195266272	845	24173	613262	BC029722
mouse chr4|4 A2	mouse chr4|4 A2	0.192259303824862	-1.64891027735975	6	1	0.00118343195266272	845	24173	67460	Decr1
mouse chr8 A4|8 23.89 cM	mouse chr8 A4|8 23.89 cM	0.192259303824862	-1.64891027735975	6	1	0.00118343195266272	845	24173	11988	Slc7a2
mouse chrX F4|X 73.95 cM	mouse chrX F4|X 73.95 cM	0.192259303824862	-1.64891027735975	6	1	0.00118343195266272	845	24173	237178	Ppef1
mouse chr11 B3|11 43.21 cM	mouse chr11 B3|11 43.21 cM	0.192259303824862	-1.64891027735975	6	1	0.00118343195266272	845	24173	67863	Slc25a11
mouse chr17 A3.2|17 11.4 cM	mouse chr17 A3.2|17 11.4 cM	0.192259303824862	-1.64891027735975	6	1	0.00118343195266272	845	24173	22712	Zfp54
mouse chr8 B3.3|8	mouse chr8 B3.3|8	0.192259303824862	-1.64891027735975	6	1	0.00118343195266272	845	24173	382019	Zfp882
