seqnames,start,end,width,strand,source,type,score,phase,gene_id,gene_version,gene_name,gene_source,gene_biotype
chr19,3086851,3127290,40440,-,ensembl_havana,gene,NA,NA,ENSDARG00000078522,7,si:ch211-80h18.1,ensembl_havana,protein_coding
chr19,3726193,3737239,11047,+,ensembl,gene,NA,NA,ENSDARG00000112881,1,CT030005.3,ensembl,protein_coding
chr19,3729008,3742472,13465,-,ensembl_havana,gene,NA,NA,ENSDARG00000100539,2,btr22,ensembl_havana,protein_coding
chr19,3729013,3790595,61583,-,ensembl_havana,gene,NA,NA,ENSDARG00000103618,3,btr18,ensembl_havana,protein_coding
chr19,6213680,6303099,89420,-,ensembl_havana,gene,NA,NA,ENSDARG00000036816,9,pou2f2a,ensembl_havana,protein_coding
chr19,6606197,6774871,168675,-,ensembl_havana,gene,NA,NA,ENSDARG00000063390,8,pvrl2l,ensembl_havana,protein_coding
chr19,6960388,6988866,28479,-,ensembl_havana,gene,NA,NA,ENSDARG00000001015,12,znf384l,ensembl_havana,protein_coding
chr19,6990970,7000603,9634,+,ensembl_havana,gene,NA,NA,ENSDARG00000001558,13,kifc1,ensembl_havana,protein_coding
chr19,7014455,7033670,19216,-,ensembl_havana,gene,NA,NA,ENSDARG00000000729,12,daxx,ensembl_havana,protein_coding
chr19,7105838,7144548,38711,-,ensembl_havana,gene,NA,NA,ENSDARG00000001303,12,psmb8a,ensembl_havana,protein_coding
chr19,7111779,7144585,32807,-,ensembl_havana,gene,NA,NA,ENSDARG00000001656,10,psmb13a,ensembl_havana,protein_coding
chr19,7179740,7225206,45467,-,ensembl_havana,gene,NA,NA,ENSDARG00000012422,11,col11a2,ensembl_havana,protein_coding
chr19,7757682,7797952,40271,+,ensembl_havana,gene,NA,NA,ENSDARG00000063219,9,ubap2l,ensembl_havana,protein_coding
chr19,8144556,8339860,195305,+,ensembl_havana,gene,NA,NA,ENSDARG00000014675,10,efna3a,ensembl_havana,protein_coding
chr19,9212031,9228512,16482,+,ensembl_havana,gene,NA,NA,ENSDARG00000036438,7,ndufv1,ensembl_havana,protein_coding
chr19,9443772,9443878,107,+,ensembl,gene,NA,NA,ENSDARG00000081044,2,dre-mir-125a-2,ensembl,miRNA
chr19,9460432,9472935,12504,-,ensembl_havana,gene,NA,NA,ENSDARG00000031283,8,vamp1,ensembl_havana,protein_coding
chr19,9533008,9604115,71108,+,ensembl_havana,gene,NA,NA,ENSDARG00000070952,8,fam131ba,ensembl_havana,protein_coding
chr19,10375782,10395683,19902,-,ensembl_havana,gene,NA,NA,ENSDARG00000079847,4,zgc:194578,ensembl_havana,protein_coding
chr19,11632834,11846958,214125,-,ensembl_havana,gene,NA,NA,ENSDARG00000017522,12,ctdp1,ensembl_havana,protein_coding
chr19,12762887,12803408,40522,+,ensembl_havana,gene,NA,NA,ENSDARG00000031348,7,mc5ra,ensembl_havana,protein_coding
chr19,14903379,14970813,67435,-,ensembl,gene,NA,NA,ENSDARG00000113313,1,CR394532.2,ensembl,protein_coding
chr19,14903616,14968192,64577,-,ensembl,gene,NA,NA,ENSDARG00000110398,1,CR394532.1,ensembl,protein_coding
chr19,15306968,15397946,90979,-,ensembl_havana,gene,NA,NA,ENSDARG00000075928,6,hivep3a,ensembl_havana,protein_coding
chr19,18423378,18492557,69180,-,ensembl_havana,gene,NA,NA,ENSDARG00000104089,2,p3h4,ensembl_havana,protein_coding
chr19,18484706,18485881,1176,-,havana,gene,NA,NA,ENSDARG00000105193,2,BX927404.1,havana,sense_intronic
chr19,20495249,20645531,150283,+,ensembl_havana,gene,NA,NA,ENSDARG00000062640,6,kcnh8,ensembl_havana,protein_coding
chr19,23136170,23249822,113653,-,ensembl_havana,gene,NA,NA,ENSDARG00000002013,11,grb10a,ensembl_havana,protein_coding
chr19,24419693,24443867,24175,-,ensembl_havana,gene,NA,NA,ENSDARG00000012060,11,thbs3b,ensembl_havana,protein_coding
chr19,24569365,24573197,3833,+,ensembl,gene,NA,NA,ENSDARG00000117416,1,BX530091.1,ensembl,lincRNA
chr19,26423590,26629117,205528,+,ensembl_havana,gene,NA,NA,ENSDARG00000031751,10,npr1a,ensembl_havana,protein_coding
chr19,27040533,27261102,220570,-,ensembl_havana,gene,NA,NA,ENSDARG00000016667,13,gabbr1b,ensembl_havana,protein_coding
chr19,28291062,28334164,43103,+,ensembl_havana,gene,NA,NA,ENSDARG00000011506,13,lpcat1,ensembl_havana,protein_coding
chr19,31043002,31054326,11325,+,ensembl_havana,gene,NA,NA,ENSDARG00000093668,3,ankmy2b,ensembl_havana,protein_coding
chr19,32048379,32150214,101836,-,ensembl_havana,gene,NA,NA,ENSDARG00000055875,8,pag1,ensembl_havana,protein_coding
chr19,32571727,32600868,29142,-,ensembl_havana,gene,NA,NA,ENSDARG00000035887,9,zgc:91944,ensembl_havana,protein_coding
chr19,33093395,33137720,44326,+,ensembl_havana,gene,NA,NA,ENSDARG00000003320,10,fam91a1,ensembl_havana,protein_coding
chr19,33553586,33785914,232329,+,ensembl_havana,gene,NA,NA,ENSDARG00000003680,12,runx1t1,ensembl_havana,protein_coding
chr19,33850705,33876245,25541,+,ensembl_havana,gene,NA,NA,ENSDARG00000098904,2,pex1,ensembl_havana,protein_coding
chr19,34311374,34679738,368365,+,ensembl_havana,gene,NA,NA,ENSDARG00000061042,7,gabbr2,ensembl_havana,protein_coding
chr19,35039902,35340027,300126,-,ensembl_havana,gene,NA,NA,ENSDARG00000028533,12,macf1a,ensembl_havana,protein_coding
chr19,36114846,36675023,560178,-,ensembl_havana,gene,NA,NA,ENSDARG00000001559,14,csmd2,ensembl_havana,protein_coding
chr19,40379771,40477359,97589,+,havana,gene,NA,NA,ENSDARG00000096912,2,vps50,havana,protein_coding
chr19,40379874,40686675,306802,+,ensembl_havana,gene,NA,NA,ENSDARG00000002880,12,vps50,ensembl_havana,protein_coding
chr19,40983221,41002980,19760,+,havana,gene,NA,NA,ENSDARG00000020007,9,col1a2,havana,protein_coding
chr19,41006975,41034224,27250,+,ensembl_havana,gene,NA,NA,ENSDARG00000023900,11,casd1,ensembl_havana,protein_coding
chr19,41075488,41160943,85456,+,ensembl_havana,gene,NA,NA,ENSDARG00000061304,7,ppp1r9a,ensembl_havana,protein_coding
chr19,41190258,41213718,23461,-,ensembl_havana,gene,NA,NA,ENSDARG00000054848,8,pdk4,ensembl_havana,protein_coding
chr19,41841147,42045372,204226,-,ensembl_havana,gene,NA,NA,ENSDARG00000019426,12,trioa,ensembl_havana,protein_coding
chr19,43359075,43432415,73341,+,ensembl_havana,gene,NA,NA,ENSDARG00000004378,12,yrk,ensembl_havana,protein_coding
chr19,43517049,43542568,25520,-,ensembl,gene,NA,NA,ENSDARG00000035657,4,BX649384.1,ensembl,protein_coding
chr19,43523690,43543128,19439,+,ensembl_havana,gene,NA,NA,ENSDARG00000024209,10,wasf2,ensembl_havana,protein_coding
chr19,44123618,44955710,832093,-,ensembl_havana,gene,NA,NA,ENSDARG00000077920,4,CSMD3 (1 of many),ensembl_havana,protein_coding
chr19,45375669,45650994,275326,-,ensembl_havana,gene,NA,NA,ENSDARG00000104082,2,trps1,ensembl_havana,protein_coding
chr19,46812272,46957968,145697,-,ensembl_havana,gene,NA,NA,ENSDARG00000030364,8,angpt1,ensembl_havana,protein_coding
chr19,48102560,48104715,2156,+,ensembl,gene,NA,NA,ENSDARG00000102618,2,utp18,ensembl,protein_coding
chr15,464229,477223,12995,-,havana,gene,NA,NA,ENSDARG00000087814,3,si:cabz01033205.3,havana,protein_coding
chr15,1630815,1651766,20952,-,ensembl_havana,gene,NA,NA,ENSDARG00000089641,4,ppm1lb,ensembl_havana,protein_coding
chr15,2190229,2415435,225207,+,ensembl_havana,gene,NA,NA,ENSDARG00000033987,10,rsrc1,ensembl_havana,protein_coding
chr15,4172288,4314097,141810,-,ensembl_havana,gene,NA,NA,ENSDARG00000102142,2,ece2b,ensembl_havana,protein_coding
chr15,8235531,8309217,73687,-,ensembl_havana,gene,NA,NA,ENSDARG00000041869,7,tnfrsf19,ensembl_havana,protein_coding
chr15,8990577,9002155,11579,-,ensembl_havana,gene,NA,NA,ENSDARG00000012968,8,rhoub,ensembl_havana,protein_coding
chr15,17285989,17340198,54210,+,ensembl_havana,gene,NA,NA,ENSDARG00000090716,5,cltcb,ensembl_havana,protein_coding
chr15,19456112,19602329,146218,+,ensembl_havana,gene,NA,NA,ENSDARG00000042646,9,zgc:77784,ensembl_havana,protein_coding
chr15,19838458,19878987,40530,+,ensembl_havana,gene,NA,NA,ENSDARG00000058538,5,alcamb,ensembl_havana,protein_coding
chr15,20281305,20352045,70741,+,ensembl_havana,gene,NA,NA,ENSDARG00000058459,5,plekhg2,ensembl_havana,protein_coding
chr15,20340022,20381099,41078,-,ensembl,gene,NA,NA,ENSDARG00000114048,1,CR626887.3,ensembl,protein_coding
chr15,20406143,20412286,6144,-,ensembl_havana,gene,NA,NA,ENSDARG00000025788,7,chp2,ensembl_havana,protein_coding
chr15,20652686,20779624,126939,-,ensembl_havana,gene,NA,NA,ENSDARG00000073872,8,tpst1,ensembl_havana,protein_coding
chr15,22722682,23188894,466213,+,ensembl_havana,gene,NA,NA,ENSDARG00000026753,11,grik4,ensembl_havana,protein_coding
chr15,23947932,24120921,172990,+,ensembl_havana,gene,NA,NA,ENSDARG00000061862,7,myo18ab,ensembl_havana,protein_coding
chr15,24212847,24544680,331834,+,ensembl_havana,gene,NA,NA,ENSDARG00000079414,5,sez6b,ensembl_havana,protein_coding
chr15,25214171,25269028,54858,-,ensembl_havana,gene,NA,NA,ENSDARG00000055838,6,mettl16,ensembl_havana,protein_coding
chr15,25452092,25486010,33919,+,ensembl_havana,gene,NA,NA,ENSDARG00000018110,10,pak4,ensembl_havana,protein_coding
chr15,26498339,26538989,40651,-,ensembl_havana,gene,NA,NA,ENSDARG00000003938,9,rpa1,ensembl_havana,protein_coding
chr15,26678834,26844591,165758,-,ensembl_havana,gene,NA,NA,ENSDARG00000055255,6,pitpnm3,ensembl_havana,protein_coding
chr15,26940569,27354759,414191,+,ensembl_havana,gene,NA,NA,ENSDARG00000090764,5,bcas3,ensembl_havana,protein_coding
chr15,28410664,28425011,14348,+,ensembl_havana,gene,NA,NA,ENSDARG00000039490,6,pitpnaa,ensembl_havana,protein_coding
chr15,28431621,28480576,48956,-,ensembl_havana,gene,NA,NA,ENSDARG00000039489,9,git1,ensembl_havana,protein_coding
chr15,29553047,29607028,53982,+,havana,gene,NA,NA,ENSDARG00000097151,2,BX324227.1,havana,antisense
chr15,29564364,29586747,22384,-,ensembl_havana,gene,NA,NA,ENSDARG00000054543,8,samsn1a,ensembl_havana,protein_coding
chr15,30424645,30832897,408253,-,ensembl_havana,gene,NA,NA,ENSDARG00000032614,11,msi2b,ensembl_havana,protein_coding
chr15,30861647,30984804,123158,-,ensembl_havana,gene,NA,NA,ENSDARG00000012982,11,nf1a,ensembl_havana,protein_coding
chr15,32268790,32287978,19189,+,ensembl_havana,gene,NA,NA,ENSDARG00000086261,4,fhdc4,ensembl_havana,protein_coding
chr15,32297441,32353828,56388,+,ensembl_havana,gene,NA,NA,ENSDARG00000063711,7,trim3a,ensembl_havana,protein_coding
chr15,34495056,34568705,73650,-,ensembl_havana,gene,NA,NA,ENSDARG00000005034,8,ispd,ensembl_havana,protein_coding
chr15,34717514,34845414,127901,-,ensembl_havana,gene,NA,NA,ENSDARG00000018967,11,gabbr1a,ensembl_havana,protein_coding
chr15,35036368,35101292,64925,-,ensembl_havana,gene,NA,NA,ENSDARG00000068828,7,bloc1s3,ensembl_havana,protein_coding
chr15,35036368,35126632,90265,-,ensembl_havana,gene,NA,NA,ENSDARG00000014208,12,zgc:77118,ensembl_havana,protein_coding
chr15,35043007,35092735,49729,+,ensembl_havana,gene,NA,NA,ENSDARG00000015822,9,sesn3,ensembl_havana,protein_coding
chr15,35156414,35212462,56049,-,ensembl_havana,gene,NA,NA,ENSDARG00000030020,9,agfg1a,ensembl_havana,protein_coding
chr15,35951888,36055401,103514,-,ensembl_havana,gene,NA,NA,ENSDARG00000002831,12,col4a4,ensembl_havana,protein_coding
chr15,36553823,36939655,385833,-,ensembl_havana,gene,NA,NA,ENSDARG00000060758,7,nphs1,ensembl_havana,protein_coding
chr15,39277099,39820491,543393,-,ensembl_havana,gene,NA,NA,ENSDARG00000026784,9,robo1,ensembl_havana,protein_coding
chr15,40292902,40352710,59809,+,havana,gene,NA,NA,ENSDARG00000097619,2,BX571794.1,havana,lincRNA
chr15,40665310,40989931,324622,+,ensembl_havana,gene,NA,NA,ENSDARG00000033840,9,fat3a,ensembl_havana,protein_coding
chr15,41249772,41310340,60569,-,ensembl_havana,gene,NA,NA,ENSDARG00000090935,5,si:dkey-75b17.1,ensembl_havana,protein_coding
chr15,41815703,41845709,30007,+,ensembl_havana,gene,NA,NA,ENSDARG00000040644,6,pxylp1,ensembl_havana,protein_coding
chr15,43656241,43768776,112536,-,ensembl,gene,NA,NA,ENSDARG00000102067,2,grm5b,ensembl,protein_coding
chr15,44206698,44226221,19524,+,ensembl,gene,NA,NA,ENSDARG00000088039,3,CU929391.1,ensembl,protein_coding
chr15,44499187,44810137,310951,-,ensembl_havana,gene,NA,NA,ENSDARG00000037496,8,gria4a,ensembl_havana,protein_coding
chr15,46291409,46295532,4124,+,ensembl,gene,NA,NA,ENSDARG00000117734,1,CABZ01044023.1,ensembl,lincRNA
chr15,46605482,46624720,19239,+,ensembl,gene,NA,NA,ENSDARG00000011463,10,CABZ01044048.1,ensembl,protein_coding
chr15,46685434,46718795,33362,-,ensembl_havana,gene,NA,NA,ENSDARG00000012184,9,zgc:162872,ensembl_havana,protein_coding
chr15,46695492,46745189,49698,+,havana,gene,NA,NA,ENSDARG00000097671,2,CR381579.3,havana,antisense
chr15,46790676,46828958,38283,-,ensembl_havana,gene,NA,NA,ENSDARG00000006110,12,chrd,ensembl_havana,protein_coding
chr15,46853252,46913075,59824,+,ensembl,gene,NA,NA,ENSDARG00000102724,2,zgc:153039,ensembl,protein_coding
chr23,216012,249100,33089,+,ensembl_havana,gene,NA,NA,ENSDARG00000090564,4,PDZD4,ensembl_havana,protein_coding
chr23,553396,567183,13788,+,ensembl_havana,gene,NA,NA,ENSDARG00000025386,8,lsm14b,ensembl_havana,protein_coding
chr23,2136344,2161478,25135,+,ensembl,gene,NA,NA,ENSDARG00000052604,6,cpeb2,ensembl,protein_coding
chr23,2703044,2726590,23547,+,ensembl_havana,gene,NA,NA,ENSDARG00000071272,7,ncoa6,ensembl_havana,protein_coding
chr23,3653386,3703569,50184,-,ensembl_havana,gene,NA,NA,ENSDARG00000032865,9,pacsin1a,ensembl_havana,protein_coding
chr23,3721041,3744838,23798,+,ensembl_havana,gene,NA,NA,ENSDARG00000090634,4,smim29,ensembl_havana,protein_coding
chr23,4583747,4677500,93754,+,ensembl,gene,NA,NA,ENSDARG00000073822,4,LO017700.1,ensembl,protein_coding
chr23,6232895,6313808,80914,+,ensembl_havana,gene,NA,NA,ENSDARG00000025206,10,syt2a,ensembl_havana,protein_coding
chr23,6856469,6865962,9494,-,ensembl_havana,gene,NA,NA,ENSDARG00000071238,5,ftr58,ensembl_havana,protein_coding
chr23,7067196,7125494,58299,-,ensembl,gene,NA,NA,ENSDARG00000075948,5,slco4a1,ensembl,protein_coding
chr23,9206350,9211297,4948,+,havana,gene,NA,NA,ENSDARG00000092845,2,si:dkey-66g10.2,havana,protein_coding
chr23,9938236,10137322,199087,-,ensembl_havana,gene,NA,NA,ENSDARG00000075821,6,plxnb1a,ensembl_havana,protein_coding
chr23,10828716,10914275,85560,-,ensembl_havana,gene,NA,NA,ENSDARG00000073757,5,pdzrn3a,ensembl_havana,protein_coding
chr23,13721826,13806495,84670,+,ensembl_havana,gene,NA,NA,ENSDARG00000078191,6,zbtb46,ensembl_havana,protein_coding
chr23,14590483,14731892,141410,+,ensembl_havana,gene,NA,NA,ENSDARG00000077762,5,si:rp71-79p20.2,ensembl_havana,protein_coding
chr23,14829468,14990921,161454,-,ensembl_havana,gene,NA,NA,ENSDARG00000010052,12,ndrg3b,ensembl_havana,protein_coding
chr23,17354154,17385249,31096,+,ensembl_havana,gene,NA,NA,ENSDARG00000077783,4,SRMS,ensembl_havana,protein_coding
chr23,18177281,18287618,110338,-,ensembl_havana,gene,NA,NA,ENSDARG00000062357,7,fam19a1a,ensembl_havana,protein_coding
chr23,19490383,19503530,13148,-,ensembl_havana,gene,NA,NA,ENSDARG00000087741,5,asb14b,ensembl_havana,protein_coding
chr23,22267374,22425257,157884,+,ensembl_havana,gene,NA,NA,ENSDARG00000056554,7,rap1gap,ensembl_havana,protein_coding
chr23,22496314,22523303,26990,-,ensembl_havana,gene,NA,NA,ENSDARG00000056515,4,spsb1,ensembl_havana,protein_coding
chr23,22785375,22926495,141121,+,ensembl_havana,gene,NA,NA,ENSDARG00000077353,6,rerea,ensembl_havana,protein_coding
chr23,23020709,23123901,103193,+,ensembl_havana,gene,NA,NA,ENSDARG00000077852,5,samd11,ensembl_havana,protein_coding
chr23,23232136,23252668,20533,+,ensembl_havana,gene,NA,NA,ENSDARG00000087844,3,plekhn1,ensembl_havana,protein_coding
chr23,23485858,23914687,428830,+,ensembl_havana,gene,NA,NA,ENSDARG00000079388,6,agrn,ensembl_havana,protein_coding
chr23,24202559,24226533,23975,-,ensembl_havana,gene,NA,NA,ENSDARG00000078850,3,plekhm2,ensembl_havana,protein_coding
chr23,24351304,24394719,43416,-,ensembl,gene,NA,NA,ENSDARG00000022727,9,epha2b,ensembl,protein_coding
chr23,27251626,27345425,93800,-,ensembl_havana,gene,NA,NA,ENSDARG00000005775,10,scn8aa,ensembl_havana,protein_coding
chr23,27446929,27479558,32630,-,ensembl_havana,gene,NA,NA,ENSDARG00000011298,11,atf7a,ensembl_havana,protein_coding
chr23,30061364,30431333,369970,-,ensembl_havana,gene,NA,NA,ENSDARG00000077428,6,camta1a,ensembl_havana,protein_coding
chr23,30967686,30996756,29071,+,havana,gene,NA,NA,ENSDARG00000078244,5,si:ch211-197l9.2,havana,protein_coding
chr23,32149269,32194397,45129,-,ensembl_havana,gene,NA,NA,ENSDARG00000000796,12,nr4a1,ensembl_havana,protein_coding
chr23,32199588,32236122,36535,-,ensembl_havana,gene,NA,NA,ENSDARG00000000588,9,grasp,ensembl_havana,protein_coding
chr23,32238337,32304754,66418,-,ensembl_havana,gene,NA,NA,ENSDARG00000060626,8,dgkaa,ensembl_havana,protein_coding
chr23,32579495,33038423,458929,-,ensembl_havana,gene,NA,NA,ENSDARG00000060372,7,plxna2,ensembl_havana,protein_coding
chr23,33777519,33901337,123819,+,ensembl,gene,NA,NA,ENSDARG00000104767,3,CR381531.2,ensembl,protein_coding
chr23,35847200,35963735,116536,+,ensembl_havana,gene,NA,NA,ENSDARG00000034117,9,rarga,ensembl_havana,protein_coding
chr23,35969228,36086895,117668,+,ensembl_havana,gene,NA,NA,ENSDARG00000070348,6,hoxc10a,ensembl_havana,protein_coding
chr23,35981839,36003441,21603,-,ensembl_havana,gene,NA,NA,ENSDARG00000036695,9,calcoco1a,ensembl_havana,protein_coding
chr23,36601984,36605837,3854,+,ensembl,gene,NA,NA,ENSDARG00000090833,3,igfbp6b,ensembl,protein_coding
chr23,38245610,38263780,18171,+,ensembl,gene,NA,NA,ENSDARG00000088123,4,znf217,ensembl,protein_coding
chr23,39346774,39450700,103927,+,ensembl_havana,gene,NA,NA,ENSDARG00000008107,12,src,ensembl_havana,protein_coding
chr23,39461989,39528988,67000,+,ensembl_havana,gene,NA,NA,ENSDARG00000011809,9,mical1,ensembl_havana,protein_coding
chr23,40604951,40744851,139901,+,ensembl_havana,gene,NA,NA,ENSDARG00000075960,5,cdh24a,ensembl_havana,protein_coding
chr23,44712588,44723102,10515,-,ensembl,gene,NA,NA,ENSDARG00000086481,3,mogat3a,ensembl,protein_coding
chr23,45043301,45049044,5744,-,ensembl,gene,NA,NA,ENSDARG00000039901,7,sh3gl2b,ensembl,protein_coding
chr23,45155156,45339439,184284,-,ensembl_havana,gene,NA,NA,ENSDARG00000027381,10,ccdc171,ensembl_havana,protein_coding
chr23,45966436,45992390,25955,+,ensembl,gene,NA,NA,ENSDARG00000105093,3,WDR63,ensembl,protein_coding
chr23,46157638,46180005,22368,+,ensembl_havana,gene,NA,NA,ENSDARG00000053940,6,btr32,ensembl_havana,protein_coding
chr21,216440,226071,9632,-,ensembl,gene,NA,NA,ENSDARG00000103296,2,nup54,ensembl,protein_coding
chr21,226351,233282,6932,-,ensembl,gene,NA,NA,ENSDARG00000098935,2,bxdc2,ensembl,protein_coding
chr21,249970,294747,44778,+,ensembl_havana,gene,NA,NA,ENSDARG00000104808,3,jak2a,ensembl_havana,protein_coding
chr21,278938,293146,14209,-,ensembl_havana,gene,NA,NA,ENSDARG00000100789,3,plgrkt,ensembl_havana,protein_coding
chr21,349091,370877,21787,+,ensembl,gene,NA,NA,ENSDARG00000112909,1,ZNF462,ensembl,protein_coding
chr21,566286,588858,22573,-,ensembl,gene,NA,NA,ENSDARG00000100549,2,TMEM38B,ensembl,protein_coding
chr21,3476207,3613702,137496,-,ensembl_havana,gene,NA,NA,ENSDARG00000042555,9,dym,ensembl_havana,protein_coding
chr21,3854414,3881197,26784,+,ensembl,gene,NA,NA,ENSDARG00000089357,3,miga2,ensembl,protein_coding
chr21,4766244,4849056,82813,-,ensembl_havana,gene,NA,NA,ENSDARG00000103554,3,notch1a,ensembl_havana,protein_coding
chr21,4974256,5007163,32908,-,ensembl_havana,gene,NA,NA,ENSDARG00000077906,6,rnf165a,ensembl_havana,protein_coding
chr21,5080789,5092539,11751,+,ensembl_havana,gene,NA,NA,ENSDARG00000010149,9,atp5fa1,ensembl_havana,protein_coding
chr21,5257018,5359816,102799,+,ensembl_havana,gene,NA,NA,ENSDARG00000094738,2,loxhd1a,ensembl_havana,protein_coding
chr21,5803245,5831413,28169,-,havana,gene,NA,NA,ENSDARG00000096310,3,wu:fj64h06,havana,protein_coding
chr21,5993188,6104568,111381,+,ensembl_havana,gene,NA,NA,ENSDARG00000044808,11,slc4a4b,ensembl_havana,protein_coding
chr21,6114305,6134570,20266,+,ensembl_havana,gene,NA,NA,ENSDARG00000044809,6,fpgs,ensembl_havana,protein_coding
chr21,7642403,7691293,48891,-,ensembl,gene,NA,NA,ENSDARG00000063706,7,pde8b,ensembl,protein_coding
chr21,9576176,9713292,137117,+,ensembl_havana,gene,NA,NA,ENSDARG00000102730,2,mapk10,ensembl_havana,protein_coding
chr21,9733221,9914745,181525,-,ensembl_havana,gene,NA,NA,ENSDARG00000100973,2,arhgap24,ensembl_havana,protein_coding
chr21,10253976,10488379,234404,-,ensembl_havana,gene,NA,NA,ENSDARG00000104480,2,hcn1,ensembl_havana,protein_coding
chr21,10890258,11054876,164619,-,ensembl_havana,gene,NA,NA,ENSDARG00000060006,8,nedd4l,ensembl_havana,protein_coding
chr21,13066705,13085242,18538,-,ensembl_havana,gene,NA,NA,ENSDARG00000012126,10,zgc:109965,ensembl_havana,protein_coding
chr21,13861589,13921022,59434,+,ensembl_havana,gene,NA,NA,ENSDARG00000001994,9,stxbp1a,ensembl_havana,protein_coding
chr21,14217284,14251453,34170,-,ensembl_havana,gene,NA,NA,ENSDARG00000073792,4,man1b1a,ensembl_havana,protein_coding
chr21,14892050,15046065,154016,-,ensembl_havana,gene,NA,NA,ENSDARG00000078915,6,mmp17a,ensembl_havana,protein_coding
chr21,16273782,16632808,359027,-,ensembl_havana,gene,NA,NA,ENSDARG00000092722,3,unc5da,ensembl_havana,protein_coding
chr21,19525141,19527254,2114,+,ensembl_havana,gene,NA,NA,ENSDARG00000090380,3,gzma,ensembl_havana,protein_coding
chr21,19547806,19608698,60893,+,ensembl_havana,gene,NA,NA,ENSDARG00000039974,6,rai14,ensembl_havana,protein_coding
chr21,19925910,20108849,182940,+,ensembl_havana,gene,NA,NA,ENSDARG00000077650,7,tnksa,ensembl_havana,protein_coding
chr21,21263988,21277833,13846,+,ensembl_havana,gene,NA,NA,ENSDARG00000062307,7,ccdc61,ensembl_havana,protein_coding
chr21,21894067,22082510,188444,+,ensembl_havana,gene,NA,NA,ENSDARG00000059368,6,gria4b,ensembl_havana,protein_coding
chr21,23845537,23908543,63007,-,ensembl,gene,NA,NA,ENSDARG00000117523,1,CR936479.1,ensembl,lincRNA
chr21,23953181,24412427,459247,+,ensembl_havana,gene,NA,NA,ENSDARG00000031075,9,cadm1a,ensembl_havana,protein_coding
chr21,25932107,26014477,82371,+,ensembl_havana,gene,NA,NA,ENSDARG00000069766,6,caln2,ensembl_havana,protein_coding
chr21,27636288,28340977,704690,-,ensembl_havana,gene,NA,NA,ENSDARG00000061454,8,nrxn2a,ensembl_havana,protein_coding
chr21,29706179,29735366,29188,-,ensembl,gene,NA,NA,ENSDARG00000110355,1,CR847571.2,ensembl,protein_coding
chr21,31434251,32008843,574593,+,ensembl_havana,gene,NA,NA,ENSDARG00000011171,11,si:ch211-12m10.1,ensembl_havana,protein_coding
chr21,31434308,31590859,156552,+,havana,gene,NA,NA,ENSDARG00000090676,5,si:ch211-166i24.1,havana,protein_coding
chr21,33058625,33090204,31580,-,ensembl,gene,NA,NA,ENSDARG00000117308,1,zgc:194629,ensembl,lincRNA
chr21,33503835,33550282,46448,+,ensembl,gene,NA,NA,ENSDARG00000089914,3,clint1b,ensembl,protein_coding
chr21,33724979,33995710,270732,-,ensembl_havana,gene,NA,NA,ENSDARG00000069196,7,ebf1b,ensembl_havana,protein_coding
chr21,34364456,34658266,293811,-,ensembl_havana,gene,NA,NA,ENSDARG00000010132,9,dacha,ensembl_havana,protein_coding
chr21,34849406,34880924,31519,+,ensembl_havana,gene,NA,NA,ENSDARG00000044484,5,cdc23,ensembl_havana,protein_coding
chr21,34992550,35041299,48750,+,ensembl_havana,gene,NA,NA,ENSDARG00000079393,6,tmprss15,ensembl_havana,protein_coding
chr21,36801620,36972127,170508,-,ensembl,gene,NA,NA,ENSDARG00000069113,6,dbn1,ensembl,protein_coding
chr21,37477001,37550854,73854,+,ensembl,gene,NA,NA,ENSDARG00000078335,5,amot,ensembl,protein_coding
chr21,37668173,37733571,65399,-,ensembl_havana,gene,NA,NA,ENSDARG00000105287,3,mpp1,ensembl_havana,protein_coding
chr21,40731111,40782393,51283,-,ensembl,gene,NA,NA,ENSDARG00000053771,6,apbb3,ensembl,protein_coding
chr21,41557882,41588129,30248,-,ensembl,gene,NA,NA,ENSDARG00000105114,2,crebrf,ensembl,protein_coding
chr21,43897128,43952958,55831,-,ensembl_havana,gene,NA,NA,ENSDARG00000053617,9,camk2a,ensembl_havana,protein_coding
chr21,44300689,44451712,151024,+,ensembl_havana,gene,NA,NA,ENSDARG00000090883,5,gabra3,ensembl_havana,protein_coding
chr11,296437,322247,25811,+,ensembl_havana,gene,NA,NA,ENSDARG00000076518,6,mettl1,ensembl_havana,protein_coding
chr11,474433,486532,12100,-,ensembl_havana,gene,NA,NA,ENSDARG00000063466,7,isy1,ensembl_havana,protein_coding
chr11,1148701,1291012,142312,-,ensembl,gene,NA,NA,ENSDARG00000063433,7,atp2b2,ensembl,protein_coding
chr11,1925804,1935883,10080,-,ensembl_havana,gene,NA,NA,ENSDARG00000105362,2,faim2b,ensembl_havana,protein_coding
chr11,2710530,2760373,49844,+,ensembl_havana,gene,NA,NA,ENSDARG00000028721,9,mapk14b,ensembl_havana,protein_coding
chr11,4953964,5463254,509291,+,ensembl,gene,NA,NA,ENSDARG00000045006,9,ptprga,ensembl,protein_coding
chr11,5681762,5810958,129197,+,ensembl,gene,NA,NA,ENSDARG00000070843,5,arid3a,ensembl,protein_coding
chr11,7432533,7737642,305110,+,ensembl_havana,gene,NA,NA,ENSDARG00000069356,5,adgrl2a,ensembl_havana,protein_coding
