TermID	Term	Enrichment	logP	Genes in Term	Target Genes in Term	Fraction of Targets in Term	Total Target Genes	Total Genes	Entrez Gene IDs	Gene Symbols
mouse chr13|13	mouse chr13|13	0.44230486175586	-0.815755902181245	637	7	0.0292887029288703	239	24173	66505,105239,19134,100503085,72061,171270,75050	Zmynd11,Rnf44,Prpf4b,Klhl3,Aopep,Vmn1r203,Kif27
mouse chr12|12 A1.1	mouse chr12|12 A1.1	0.449488993929127	-0.799643910511215	60	1	0.00418410041841004	239	24173	382571	Kcnf1
mouse chr14|14 A3	mouse chr14|14 A3	0.454945475113607	-0.787577702127114	61	1	0.00418410041841004	239	24173	67630	Samd8
mouse chr9|9 C	mouse chr9|9 C	0.454945475113607	-0.787577702127114	61	1	0.00418410041841004	239	24173	214425	Cilp
mouse chr18|18 E1	mouse chr18|18 E1	0.460348097531659	-0.775772341913152	62	1	0.00418410041841004	239	24173	107035	Fbxo38
mouse chrX|X D	mouse chrX|X D	0.460348097531659	-0.775772341913152	62	1	0.00418410041841004	239	24173	407786	Taf9b
mouse chr10|10 B4	mouse chr10|10 B4	0.465697390568853	-0.764219232254398	63	1	0.00418410041841004	239	24173	56709	Dnajb12
mouse chr6|6	mouse chr6|6	0.471896708235631	-0.750995155829048	855	9	0.0376569037656904	239	24173	101142,320407,232679,414084,330440,381812,58182,208647,319832	Itfg2,Klri2,Zc3hc1,Tnip3,Sult6b2,Cracr2a,Prokr1,Creb3l2,Tmem229a
mouse chr4|4 B1	mouse chr4|4 B1	0.481430510197946	-0.730993377581757	66	1	0.00418410041841004	239	24173	75426	Igfbpl1
mouse chr6|6 B1	mouse chr6|6 B1	0.491662084769458	-0.709963618032716	68	1	0.00418410041841004	239	24173	208647	Creb3l2
mouse chr1|1 H3	mouse chr1|1 H3	0.496702232512291	-0.699764562189401	69	1	0.00418410041841004	239	24173	258712	Olfr433
mouse chrX|X A1.1	mouse chrX|X A1.1	0.496702232512291	-0.699764562189401	69	1	0.00418410041841004	239	24173	21912	Tspan7
mouse chr16|16 B3	mouse chr16|16 B3	0.50663371990114	-0.679966982435148	71	1	0.00418410041841004	239	24173	22247	Umps
mouse chrX|X	mouse chrX|X	0.513526624814089	-0.666453401271033	682	7	0.0292887029288703	239	24173	279653,245578,21912,14605,236904,245622,407786	Pcdh19,Pcdh11x,Tspan7,Tsc22d3,Klhl15,Fam199x,Taf9b
mouse chr19|19	mouse chr19|19	0.532878257287804	-0.629462291247739	592	6	0.0251046025104603	239	24173	73442,16973,56275,22668,225849,225998	Hspa12a,Lrp5,Rbm14,Sf1,Ppp2r5b,Rorb
mouse chr7	mouse chr7	0.544388278198121	-0.608092540034502	599	6	0.0251046025104603	239	24173	19294,233863,18553,79202,79201,14159	Nectin2,Gtf3c1,Pcsk6,Tnfrsf22,Tnfrsf23,Fes
mouse chr14|14 B	mouse chr14|14 B	0.544445771240253	-0.607986935250715	79	1	0.00418410041841004	239	24173	320736	Vstm4
mouse chr9|9 A3	mouse chr9|9 A3	0.557868879116652	-0.583631327875727	82	1	0.00418410041841004	239	24173	382062	AB124611
mouse chr6|6 D1	mouse chr6|6 D1	0.562255136947792	-0.575799551772192	83	1	0.00418410041841004	239	24173	58182	Prokr1
mouse chr12|12 E	mouse chr12|12 E	0.566598060253076	-0.568105115077152	84	1	0.00418410041841004	239	24173	78801	Ak7
mouse chr15|15 D3	mouse chr15|15 D3	0.591769159775013	-0.524638652954177	90	1	0.00418410041841004	239	24173	54151	Cyhr1
mouse chr11|11 D	mouse chr11|11 D	0.614259976387536	-0.487337026137592	209	2	0.00836820083682008	239	24173	20918,71966	Eif1,Nkiras2
mouse chr4	mouse chr4	0.62807771006109	-0.465091378033871	436	4	0.0167364016736402	239	24173	100503583,13131,214944,14408	Fsbp,Dab1,Mob3b,Gabrr1
mouse chr8|8 D3	mouse chr8|8 D3	0.634194973584975	-0.455398842508518	101	1	0.00418410041841004	239	24173	244650	Phlpp2
mouse chr11|11 B3	mouse chr11|11 B3	0.634194973584975	-0.455398842508518	101	1	0.00418410041841004	239	24173	66102	Cxcl16
mouse chr10	mouse chr10	0.636075339201722	-0.452438264793251	330	3	0.0125523012552301	239	24173	54198,52705,18605	Snx3,Krr1,Enpp1
mouse chr8|8 B3.3	mouse chr8|8 B3.3	0.644983334446584	-0.438530800587485	104	1	0.00418410041841004	239	24173	382056	Crtc1
mouse chr18|18	mouse chr18|18	0.645721591097792	-0.43738684162815	446	4	0.0167364016736402	239	24173	269037,70791,59057,107035	Ctif,Hars2,Zfp24,Fbxo38
mouse chr2|2 H3	mouse chr2|2 H3	0.658876501988719	-0.417219164183154	108	1	0.00418410041841004	239	24173	58231	Stk4
mouse chr5|5 F	mouse chr5|5 F	0.658975002220152	-0.4170696780972	227	2	0.00836820083682008	239	24173	75560,231724	Ep400,Rad9b
mouse chr10|10	mouse chr10|10	0.674356624301394	-0.39399619182826	795	7	0.0292887029288703	239	24173	68652,103511,237256,544748,13853,56709,237436	Tab2,Calhm5,Zc3h12d,Olfr765,Epm2a,Dnajb12,Gas2l3
mouse chr9|9 A5.1	mouse chr9|9 A5.1	0.678707528585562	-0.387564982678044	114	1	0.00418410041841004	239	24173	235300	Tmem136
mouse chr7|7 E3	mouse chr7|7 E3	0.70580532059049	-0.348415829386709	248	2	0.00836820083682008	239	24173	436002,259055	Olfr243,Olfr582
mouse chr4|4 D2.2	mouse chr4|4 D2.2	0.712129859510745	-0.339494997247346	125	1	0.00418410041841004	239	24173	16650	Kpna6
mouse chr7|7 B3	mouse chr7|7 B3	0.731571790526037	-0.312559921811839	132	1	0.00418410041841004	239	24173	243963	Zfp473
mouse chr3|3 F1	mouse chr3|3 F1	0.731571790526037	-0.312559921811839	132	1	0.00418410041841004	239	24173	23897	Hax1
mouse chr5	mouse chr5	0.732709381498146	-0.311006133888164	383	3	0.0125523012552301	239	24173	16976,23948,280668	Lrpap1,Mmp17,Adam1a
mouse chr10|10 D3	mouse chr10|10 D3	0.749705791055509	-0.288074428005811	139	1	0.00418410041841004	239	24173	544748	Olfr765
mouse chr13|13 A3.1	mouse chr13|13 A3.1	0.752194778170894	-0.284759975045384	140	1	0.00418410041841004	239	24173	171270	Vmn1r203
mouse chr11|11 B1.3	mouse chr11|11 B1.3	0.768940974753993	-0.262741068268937	147	1	0.00418410041841004	239	24173	237759	Col23a1
mouse chr2|2 A3	mouse chr2|2 A3	0.773515150872104	-0.256810021737313	149	1	0.00418410041841004	239	24173	66865	Pmpca
mouse chr18	mouse chr18	0.782394728933038	-0.245395897332999	153	1	0.00418410041841004	239	24173	66307	Isoc1
mouse chr11|11	mouse chr11|11	0.804549502419949	-0.217472782534755	1261	10	0.0418410041841004	239	24173	237759,380711,71966,14025,20918,216974,67880,237847,66102,16859	Col23a1,Rap1gap2,Nkiras2,Bcl11a,Eif1,Proca1,Dcxr,Rtn4rl1,Cxcl16,Lgals9
mouse chr1|1	mouse chr1|1	0.830223104648233	-0.186060813530947	946	7	0.0292887029288703	239	24173	227195,20479,208727,258712,227394,29819,215193	Ino80d,Vps4b,Hdac4,Olfr433,Slco4c1,Stau2,Utp25
mouse chr2|2 D	mouse chr2|2 D	0.835562923237552	-0.179649621708829	181	1	0.00418410041841004	239	24173	258522	Olfr1183
mouse chr11|11 E2	mouse chr11|11 E2	0.840428528777317	-0.173843363922406	184	1	0.00418410041841004	239	24173	67880	Dcxr
mouse chr7|7	mouse chr7|7	0.861866133032576	-0.148655318484504	1578	12	0.0502092050209205	239	24173	76484,233276,75212,259055,11778,244219,320683,233789,210162,246190,243963,436002	Kndc1,Tubgcp5,Rnf121,Olfr582,Ap3s2,Zfp668,Zfp629,Smg1,Zkscan2,Otoa,Zfp473,Olfr243
mouse chr17|17 A3.3	mouse chr17|17 A3.3	0.862688106813557	-0.14770205899955	199	1	0.00418410041841004	239	24173	50817	Capn15
mouse chr17	mouse chr17	0.888513263688601	-0.1182057033181	376	2	0.00836820083682008	239	24173	68597,12954	Ccdc167,Cryaa
mouse chrX	mouse chrX	0.889396674195639	-0.117211940292295	377	2	0.00836820083682008	239	24173	20591,19703	Kdm5c,Renbp
mouse chr2|2	mouse chr2|2	0.893222216292	-0.11291988662953	1523	11	0.0460251046025105	239	24173	258522,74533,56348,258815,58231,209630,241639,20844,66865,192212,241633	Olfr1183,Gzf1,Hsd17b12,Olfr1218,Stk4,Frmd4a,Fermt1,Stam,Pmpca,Prom2,Atp8b4
mouse chr14	mouse chr14	0.915999597762555	-0.0877393534319517	248	1	0.00418410041841004	239	24173	105445	Dock9
mouse chr6	mouse chr6	0.921778623155202	-0.0814501892931141	420	2	0.00836820083682008	239	24173	21802,12311	Tgfa,Calcr
mouse chr15	mouse chr15	0.936594654347841	-0.0655046897571613	276	1	0.00418410041841004	239	24173	668178	Mettl7a3
mouse chr14|14	mouse chr14|14	0.94373695614698	-0.0579077998156311	613	3	0.0125523012552301	239	24173	71330,320736,67630	Rcbtb1,Vstm4,Samd8
mouse chr3	mouse chr3	0.953109457125298	-0.048025526597702	306	1	0.00418410041841004	239	24173	18645	Pfn2
mouse chr2	mouse chr2	0.995465883539744	-0.00454442674344724	537	1	0.00418410041841004	239	24173	14950	H13
mouse chr6|6 B3	mouse chr6|6 B3	0.99999999997152	-2.84798729242148e-11	70	0	0	239	24173
mouse chr12|12 C3	mouse chr12|12 C3	0.99999999997152	-2.84798729242148e-11	70	0	0	239	24173
mouse chr7|7 F5	mouse chr7|7 F5	0.99999999997152	-2.84798729242148e-11	70	0	0	239	24173
mouse chr13|13 C1	mouse chr13|13 C1	0.999999999980217	-1.97830893323308e-11	45	0	0	239	24173
mouse chrX|X F3	mouse chrX|X F3	0.999999999980217	-1.97830893323308e-11	45	0	0	239	24173
mouse chr9|9 A5.3	mouse chr9|9 A5.3	0.999999999980966	-1.90342917560591e-11	71	0	0	239	24173
mouse chr16|16 C1.3	mouse chr16|16 C1.3	0.999999999982522	-1.74776121428278e-11	42	0	0	239	24173
mouse chr4|4 D2.3	mouse chr4|4 D2.3	0.999999999982522	-1.74776121428278e-11	42	0	0	239	24173
mouse chr11|11 B2	mouse chr11|11 B2	0.999999999988572	-1.14275567085037e-11	46	0	0	239	24173
mouse chr4|4 B3	mouse chr4|4 B3	0.999999999988572	-1.14275567085037e-11	46	0	0	239	24173
mouse chr15|15 D1	mouse chr15|15 D1	0.999999999988572	-1.14275567085037e-11	46	0	0	239	24173
mouse chr9|9 E2	mouse chr9|9 E2	0.999999999992296	-7.70416570365839e-12	9	0	0	239	24173
mouse chr19 C3|19 38.75 cM	mouse chr19 C3|19 38.75 cM	0.999999999992296	-7.70416570365839e-12	9	0	0	239	24173
mouse chr15|15 B3.2	mouse chr15|15 B3.2	0.999999999992296	-7.70416570365839e-12	9	0	0	239	24173
mouse chr2 H4|2	mouse chr2 H4|2	0.999999999992296	-7.70416570365839e-12	9	0	0	239	24173
mouse chr11 D|11 59.01 cM	mouse chr11 D|11 59.01 cM	0.999999999992296	-7.70416570365839e-12	9	0	0	239	24173
mouse chr17 A2|17 8.95 cM	mouse chr17 A2|17 8.95 cM	0.999999999992296	-7.70416570365839e-12	9	0	0	239	24173
mouse chr3 F1|3 38.78 cM	mouse chr3 F1|3 38.78 cM	0.999999999992296	-7.70416570365839e-12	9	0	0	239	24173
mouse chr13 B3|13 34.54 cM	mouse chr13 B3|13 34.54 cM	0.999999999992296	-7.70416570365839e-12	9	0	0	239	24173
mouse chr2 F1|2	mouse chr2 F1|2	0.999999999992296	-7.70416570365839e-12	9	0	0	239	24173
mouse chr11 B5|11 45.92 cM	mouse chr11 B5|11 45.92 cM	0.999999999992296	-7.70416570365839e-12	9	0	0	239	24173
mouse chr15|15 B1	mouse chr15|15 B1	0.999999999992296	-7.70416570365839e-12	9	0	0	239	24173
mouse chr11 B3|11 42.99 cM	mouse chr11 B3|11 42.99 cM	0.999999999992296	-7.70416570365839e-12	9	0	0	239	24173
mouse chr15|15 B2	mouse chr15|15 B2	0.999999999992296	-7.70416570365839e-12	9	0	0	239	24173
mouse chr14 D1|14	mouse chr14 D1|14	0.999999999992296	-7.70416570365839e-12	9	0	0	239	24173
mouse chr17 A1|17	mouse chr17 A1|17	0.999999999992296	-7.70416570365839e-12	9	0	0	239	24173
mouse chr8 D3|8 53.04 cM	mouse chr8 D3|8 53.04 cM	0.999999999992296	-7.70416570365839e-12	9	0	0	239	24173
mouse chr14 C1|14	mouse chr14 C1|14	0.999999999992296	-7.70416570365839e-12	9	0	0	239	24173
mouse chr6|6 E1	mouse chr6|6 E1	0.999999999992296	-7.70416570365839e-12	9	0	0	239	24173
mouse chr8|8 C2	mouse chr8|8 C2	0.999999999992959	-7.0414456468593e-12	40	0	0	239	24173
mouse chr6|6 F2	mouse chr6|6 F2	0.999999999992959	-7.0414456468593e-12	40	0	0	239	24173
mouse chr13|13 C3	mouse chr13|13 C3	0.999999999992959	-7.0414456468593e-12	40	0	0	239	24173
mouse chr3|3 F2.2	mouse chr3|3 F2.2	0.999999999999915	-8.45616471630545e-14	66	0	0	239	24173
mouse chr1|1 C5	mouse chr1|1 C5	0.999999999999963	-3.73130376807645e-14	50	0	0	239	24173
mouse chr7|7 E1	mouse chr7|7 E1	0.999999999999963	-3.73130376807645e-14	50	0	0	239	24173
mouse chr11|11 A3.3	mouse chr11|11 A3.3	1.00000000000128	1.2783709333354e-12	18	0	0	239	24173
mouse chr18|18 D1	mouse chr18|18 D1	1.00000000000128	1.2783709333354e-12	18	0	0	239	24173
mouse chrY|Y A1	mouse chrY|Y A1	1.00000000000128	1.2783709333354e-12	18	0	0	239	24173
mouse chr6 G1|6 64.03 cM	mouse chr6 G1|6 64.03 cM	1.00000000000128	1.2783709333354e-12	18	0	0	239	24173
mouse chr6 F2|6 59.17 cM	mouse chr6 F2|6 59.17 cM	1.00000000000128	1.2783709333354e-12	18	0	0	239	24173
mouse chr8|8 A1.3	mouse chr8|8 A1.3	1.00000000000128	1.2783709333354e-12	18	0	0	239	24173
mouse chr10|10 B3	mouse chr10|10 B3	1.00000000000128	1.2783709333354e-12	18	0	0	239	24173
mouse chr10 C1|10	mouse chr10 C1|10	1.00000000000128	1.2783709333354e-12	18	0	0	239	24173
mouse chr14|14 A2	mouse chr14|14 A2	1.0000000000022	2.2029423105927e-12	8	0	0	239	24173
mouse chr10|10 C3	mouse chr10|10 C3	1.0000000000022	2.2029423105927e-12	8	0	0	239	24173
mouse chr15 F1|15 56.13 cM	mouse chr15 F1|15 56.13 cM	1.0000000000022	2.2029423105927e-12	8	0	0	239	24173
mouse chr8 E1|8	mouse chr8 E1|8	1.0000000000022	2.2029423105927e-12	8	0	0	239	24173
mouse chr18 E1|18 34.41 cM	mouse chr18 E1|18 34.41 cM	1.0000000000022	2.2029423105927e-12	8	0	0	239	24173
mouse chr5 F|5 60.64 cM	mouse chr5 F|5 60.64 cM	1.0000000000022	2.2029423105927e-12	8	0	0	239	24173
mouse chr12|12 B3	mouse chr12|12 B3	1.0000000000022	2.2029423105927e-12	8	0	0	239	24173
mouse chr17|17 E5	mouse chr17|17 E5	1.0000000000022	2.2029423105927e-12	8	0	0	239	24173
mouse chr13 A3.1|13	mouse chr13 A3.1|13	1.0000000000022	2.2029423105927e-12	8	0	0	239	24173
mouse chr8|8 B1.3	mouse chr8|8 B1.3	1.0000000000022	2.2029423105927e-12	8	0	0	239	24173
mouse chrX F3|X 72.38 cM	mouse chrX F3|X 72.38 cM	1.0000000000022	2.2029423105927e-12	8	0	0	239	24173
mouse chr3 F2.1|3	mouse chr3 F2.1|3	1.0000000000022	2.2029423105927e-12	8	0	0	239	24173
mouse chrX F2|X	mouse chrX F2|X	1.0000000000022	2.2029423105927e-12	8	0	0	239	24173
mouse chr15 E1|15 37.85 cM	mouse chr15 E1|15 37.85 cM	1.0000000000022	2.2029423105927e-12	8	0	0	239	24173
mouse chr12 D2|12	mouse chr12 D2|12	1.0000000000022	2.2029423105927e-12	8	0	0	239	24173
mouse chr11 B1.3|11 32.13 cM	mouse chr11 B1.3|11 32.13 cM	1.0000000000022	2.2029423105927e-12	8	0	0	239	24173
mouse chr10 D3|10 74.5 cM	mouse chr10 D3|10 74.5 cM	1.0000000000022	2.2029423105927e-12	8	0	0	239	24173
mouse chr10|10 C1	mouse chr10|10 C1	1.00000000000319	3.18599863876068e-12	200	0	0	239	24173
mouse chr2|2 G2	mouse chr2|2 G2	1.00000000000492	4.92428994651275e-12	4	0	0	239	24173
mouse chr7 B3|7 28.25 cM	mouse chr7 B3|7 28.25 cM	1.00000000000492	4.92428994651275e-12	4	0	0	239	24173
mouse chr3 G1|3 52.94 cM	mouse chr3 G1|3 52.94 cM	1.00000000000492	4.92428994651275e-12	4	0	0	239	24173
mouse chr2 E1|2 50.44 cM	mouse chr2 E1|2 50.44 cM	1.00000000000492	4.92428994651275e-12	4	0	0	239	24173
mouse chr15 E1|15	mouse chr15 E1|15	1.00000000000492	4.92428994651275e-12	4	0	0	239	24173
mouse chr11 B1.3|11 31.86 cM	mouse chr11 B1.3|11 31.86 cM	1.00000000000492	4.92428994651275e-12	4	0	0	239	24173
mouse chr19 C1|19	mouse chr19 C1|19	1.00000000000492	4.92428994651275e-12	4	0	0	239	24173
mouse chr15 D3|15 36.28 cM	mouse chr15 D3|15 36.28 cM	1.00000000000492	4.92428994651275e-12	4	0	0	239	24173
mouse chr1 B|1	mouse chr1 B|1	1.00000000000492	4.92428994651275e-12	4	0	0	239	24173
mouse chr2 G1|2	mouse chr2 G1|2	1.00000000000492	4.92428994651275e-12	4	0	0	239	24173
mouse chr2 H3|2 85.27 cM	mouse chr2 H3|2 85.27 cM	1.00000000000492	4.92428994651275e-12	4	0	0	239	24173
mouse chr7 E2|7 54.71 cM	mouse chr7 E2|7 54.71 cM	1.00000000000492	4.92428994651275e-12	4	0	0	239	24173
mouse chr5 C3.3|5	mouse chr5 C3.3|5	1.00000000000492	4.92428994651275e-12	4	0	0	239	24173
mouse chr6 D1|6 37.75 cM	mouse chr6 D1|6 37.75 cM	1.00000000000492	4.92428994651275e-12	4	0	0	239	24173
mouse chrX F1|X 61.35 cM	mouse chrX F1|X 61.35 cM	1.00000000000492	4.92428994651275e-12	4	0	0	239	24173
mouse chr2 H3|2 85.16 cM	mouse chr2 H3|2 85.16 cM	1.00000000000492	4.92428994651275e-12	4	0	0	239	24173
mouse chr4 D3|4 70.57 cM	mouse chr4 D3|4 70.57 cM	1.00000000000492	4.92428994651275e-12	4	0	0	239	24173
mouse chr11|11 A5	mouse chr11|11 A5	1.00000000000492	4.92428994651275e-12	4	0	0	239	24173
mouse chr6 F3|6 61.92 cM	mouse chr6 F3|6 61.92 cM	1.00000000000492	4.92428994651275e-12	4	0	0	239	24173
mouse chr13 B1|13 29.8 cM	mouse chr13 B1|13 29.8 cM	1.00000000000492	4.92428994651275e-12	4	0	0	239	24173
mouse chr6 G3|6 77.37 cM	mouse chr6 G3|6 77.37 cM	1.00000000000492	4.92428994651275e-12	4	0	0	239	24173
mouse chr9 F2|9	mouse chr9 F2|9	1.00000000000492	4.92428994651275e-12	4	0	0	239	24173
mouse chr3 F3|3 49.35 cM	mouse chr3 F3|3 49.35 cM	1.00000000000492	4.92428994651275e-12	4	0	0	239	24173
mouse chr8 D3|8	mouse chr8 D3|8	1.00000000000492	4.92428994651275e-12	4	0	0	239	24173
mouse chr10 D2|10	mouse chr10 D2|10	1.00000000000492	4.92428994651275e-12	4	0	0	239	24173
mouse chr7 C|7	mouse chr7 C|7	1.00000000000492	4.92428994651275e-12	4	0	0	239	24173
mouse chr16 B5|16 30.75 cM	mouse chr16 B5|16 30.75 cM	1.00000000000492	4.92428994651275e-12	4	0	0	239	24173
mouse chr2 F1|2 63.26 cM	mouse chr2 F1|2 63.26 cM	1.00000000000492	4.92428994651275e-12	4	0	0	239	24173
mouse chr4 B3|4 33.96 cM	mouse chr4 B3|4 33.96 cM	1.00000000000492	4.92428994651275e-12	4	0	0	239	24173
mouse chr6 A3.3|6 12.36 cM	mouse chr6 A3.3|6 12.36 cM	1.00000000000492	4.92428994651275e-12	4	0	0	239	24173
mouse chr11 B5|11 45.76 cM	mouse chr11 B5|11 45.76 cM	1.00000000000492	4.92428994651275e-12	4	0	0	239	24173
mouse chr11 A3.1|11 13.89 cM	mouse chr11 A3.1|11 13.89 cM	1.00000000000492	4.92428994651275e-12	4	0	0	239	24173
mouse chr4 E2|4 78.67 cM	mouse chr4 E2|4 78.67 cM	1.00000000000492	4.92428994651275e-12	4	0	0	239	24173
mouse chr18 B2|18	mouse chr18 B2|18	1.00000000000492	4.92428994651275e-12	4	0	0	239	24173
mouse chr5 C3.3|5 39.55 cM	mouse chr5 C3.3|5 39.55 cM	1.00000000000492	4.92428994651275e-12	4	0	0	239	24173
mouse chr16 B2|16	mouse chr16 B2|16	1.00000000000492	4.92428994651275e-12	4	0	0	239	24173
mouse chr7 A3|7 13.73 cM	mouse chr7 A3|7 13.73 cM	1.00000000000492	4.92428994651275e-12	4	0	0	239	24173
mouse chr14|14 E1	mouse chr14|14 E1	1.00000000000492	4.92428994651275e-12	4	0	0	239	24173
mouse chr11 E1|11 68.89 cM	mouse chr11 E1|11 68.89 cM	1.00000000000492	4.92428994651275e-12	4	0	0	239	24173
mouse chr7 D3|7	mouse chr7 D3|7	1.00000000000492	4.92428994651275e-12	4	0	0	239	24173
mouse chr9 E1|9 43.65 cM	mouse chr9 E1|9 43.65 cM	1.00000000000492	4.92428994651275e-12	4	0	0	239	24173
mouse chr13 A3.3|13	mouse chr13 A3.3|13	1.00000000000492	4.92428994651275e-12	4	0	0	239	24173
mouse chr15 D1|15	mouse chr15 D1|15	1.00000000000492	4.92428994651275e-12	4	0	0	239	24173
mouse chr17 A3.3|17 12.93 cM	mouse chr17 A3.3|17 12.93 cM	1.00000000000492	4.92428994651275e-12	4	0	0	239	24173
mouse chrX|X A1.2	mouse chrX|X A1.2	1.00000000000492	4.92428994651275e-12	4	0	0	239	24173
mouse chr1 C3|1 38.54 cM	mouse chr1 C3|1 38.54 cM	1.00000000000492	4.92428994651275e-12	4	0	0	239	24173
mouse chr7 E1|7	mouse chr7 E1|7	1.00000000000492	4.92428994651275e-12	4	0	0	239	24173
mouse chr6 A1|6 1.99 cM	mouse chr6 A1|6 1.99 cM	1.00000000000492	4.92428994651275e-12	4	0	0	239	24173
mouse chr6 F1|6 56.95 cM	mouse chr6 F1|6 56.95 cM	1.00000000000492	4.92428994651275e-12	4	0	0	239	24173
mouse chr7 B1|7 16.94 cM	mouse chr7 B1|7 16.94 cM	1.00000000000492	4.92428994651275e-12	4	0	0	239	24173
mouse chr19 C3|19 37.98 cM	mouse chr19 C3|19 37.98 cM	1.00000000000492	4.92428994651275e-12	4	0	0	239	24173
mouse chr13 B3|13 32.8 cM	mouse chr13 B3|13 32.8 cM	1.00000000000492	4.92428994651275e-12	4	0	0	239	24173
mouse chr14 C3|14 30.1 cM	mouse chr14 C3|14 30.1 cM	1.00000000000492	4.92428994651275e-12	4	0	0	239	24173
mouse chr2 A3|2 19.1 cM	mouse chr2 A3|2 19.1 cM	1.00000000000492	4.92428994651275e-12	4	0	0	239	24173
mouse chr8 C5|8 47.12 cM	mouse chr8 C5|8 47.12 cM	1.00000000000492	4.92428994651275e-12	4	0	0	239	24173
mouse chr9 F4|9	mouse chr9 F4|9	1.00000000000492	4.92428994651275e-12	4	0	0	239	24173
mouse chr2 E1|2 50.63 cM	mouse chr2 E1|2 50.63 cM	1.00000000000492	4.92428994651275e-12	4	0	0	239	24173
mouse chr8 D3|8 53.06 cM	mouse chr8 D3|8 53.06 cM	1.00000000000492	4.92428994651275e-12	4	0	0	239	24173
mouse chr2 D|2 49.45 cM	mouse chr2 D|2 49.45 cM	1.00000000000492	4.92428994651275e-12	4	0	0	239	24173
mouse chr6 G3|6 77.7 cM	mouse chr6 G3|6 77.7 cM	1.00000000000492	4.92428994651275e-12	4	0	0	239	24173
mouse chr16 B1|16	mouse chr16 B1|16	1.00000000000492	4.92428994651275e-12	4	0	0	239	24173
mouse chr14 B|14 22.36 cM	mouse chr14 B|14 22.36 cM	1.00000000000492	4.92428994651275e-12	4	0	0	239	24173
mouse chr2 F2|2	mouse chr2 F2|2	1.00000000000492	4.92428994651275e-12	4	0	0	239	24173
mouse chr15 F2|15 56.9 cM	mouse chr15 F2|15 56.9 cM	1.00000000000492	4.92428994651275e-12	4	0	0	239	24173
mouse chr12 B1|12 18.06 cM	mouse chr12 B1|12 18.06 cM	1.00000000000492	4.92428994651275e-12	4	0	0	239	24173
mouse chr16 C3.3|16	mouse chr16 C3.3|16	1.00000000000492	4.92428994651275e-12	4	0	0	239	24173
mouse chr2 G3|2 74.83 cM	mouse chr2 G3|2 74.83 cM	1.00000000000492	4.92428994651275e-12	4	0	0	239	24173
mouse chr8 A1.1|8	mouse chr8 A1.1|8	1.00000000000492	4.92428994651275e-12	4	0	0	239	24173
mouse chrX|X C2	mouse chrX|X C2	1.00000000000492	4.92428994651275e-12	4	0	0	239	24173
mouse chr14 C1|14 24.6 cM	mouse chr14 C1|14 24.6 cM	1.00000000000492	4.92428994651275e-12	4	0	0	239	24173
mouse chr2 E1|2	mouse chr2 E1|2	1.00000000000492	4.92428994651275e-12	4	0	0	239	24173
mouse chr9 A5.3|9	mouse chr9 A5.3|9	1.00000000000492	4.92428994651275e-12	4	0	0	239	24173
mouse chr17 A1|17 4.92 cM	mouse chr17 A1|17 4.92 cM	1.00000000000492	4.92428994651275e-12	4	0	0	239	24173
mouse chr11 A3.3|11	mouse chr11 A3.3|11	1.00000000000492	4.92428994651275e-12	4	0	0	239	24173
mouse chr16 B5|16	mouse chr16 B5|16	1.00000000000492	4.92428994651275e-12	4	0	0	239	24173
mouse chr16 A1|16 2.49 cM	mouse chr16 A1|16 2.49 cM	1.00000000000492	4.92428994651275e-12	4	0	0	239	24173
mouse chr7 E3|7 57.7 cM	mouse chr7 E3|7 57.7 cM	1.00000000000492	4.92428994651275e-12	4	0	0	239	24173
mouse chr11 D|11 59.82 cM	mouse chr11 D|11 59.82 cM	1.00000000000492	4.92428994651275e-12	4	0	0	239	24173
mouse chr8 B3.3|8 35.08 cM	mouse chr8 B3.3|8 35.08 cM	1.00000000000492	4.92428994651275e-12	4	0	0	239	24173
mouse chr9 A5.2|9 25.36 cM	mouse chr9 A5.2|9 25.36 cM	1.00000000000492	4.92428994651275e-12	4	0	0	239	24173
mouse chr11 B1.2|11	mouse chr11 B1.2|11	1.00000000000492	4.92428994651275e-12	4	0	0	239	24173
mouse chr13 D1|13	mouse chr13 D1|13	1.00000000000492	4.92428994651275e-12	4	0	0	239	24173
mouse chr14|14 E2.2	mouse chr14|14 E2.2	1.00000000000492	4.92428994651275e-12	4	0	0	239	24173
mouse chr6 C1|6 32.14 cM	mouse chr6 C1|6 32.14 cM	1.00000000000492	4.92428994651275e-12	4	0	0	239	24173
